Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap,Year,Month
2016-09-20,608.701,782574.0,327454,244164.0,0.725,941086652.0,0.17,0.11,9.536,9659683102,5739.0,182.494,30190.75,8.668,3.497,468695,18.629,2016,9
2016-09-21,597.916,711269.0,321723,239050.0,0.749,779154732.0,0.162,0.105,8.675,9489661804,4666.0,178.95,30190.75,10.319,3.038,459657,18.618,2016,9
2016-09-22,597.849,762499.0,310343,231086.0,0.592,969941995.0,0.162,0.106,10.213,9489834843,6015.0,192.074,30190.75,8.668,3.439,431972,18.625,2016,9
2016-09-23,599.46,805178.0,310523,223051.0,0.689,851974361.0,0.161,0.0958,10.588,9516455808,6051.0,192.569,30190.75,9.081,3.414,422012,18.624,2016,9
2016-09-26,604.645,770752.0,335846,230616.0,0.602,1120833947.0,0.159,0.0907,9.412,9602455528,5968.0,149.968,30190.75,9.287,3.07,479715,18.587,2016,9
2016-09-27,605.886,764157.0,346932,240168.0,0.706,728148064.0,0.159,0.0909,8.623,9623316729,4473.0,147.407,30190.75,9.081,2.931,489447,18.585,2016,9
2016-09-28,604.801,782223.0,343979,234847.0,0.601,1247648373.0,0.167,0.0957,9.73,9607352871,6551.0,158.391,30190.75,9.081,3.383,462481,18.587,2016,9
2016-09-29,604.65,832733.0,354073,242587.0,0.639,816374887.0,0.171,0.0957,10.07,9606078924,4579.0,152.311,30190.75,8.462,3.695,460805,18.724,2016,9
2016-09-30,604.894,843274.0,360842,250801.0,0.678,1184226715.0,0.165,0.0957,10.141,9611030240,5939.0,155.172,30190.75,9.081,3.715,499898,18.723,2016,9
2016-10-01,611.559,711194.0,315474,213773.0,0.643,721976249.0,0.168,0.0967,9.172,9718009195,4389.0,113.635,30190.75,9.096,2.908,445128,18.721,2016,10
2016-10-03,610.721,864471.0,378058,258654.0,0.742,977805172.0,0.178,0.0972,9.536,9706967613,4701.0,128.065,30190.75,8.787,3.835,567947,18.748,2016,10
2016-10-04,609.337,823856.0,381942,264504.0,0.655,899836266.0,0.164,0.0964,9.114,9686121659,4388.0,128.919,30190.75,8.512,3.474,522537,18.728,2016,10
2016-10-05,610.478,788829.0,378204,266644.0,0.678,1023325740.0,0.167,0.0991,8.623,9705473482,5268.0,120.762,30190.75,8.993,3.371,508775,18.737,2016,10
2016-10-06,611.072,827318.0,396397,274325.0,0.654,1107313940.0,0.173,0.0967,8.944,9716185823,5100.0,110.871,30190.75,8.993,3.721,535241,18.694,2016,10
2016-10-07,613.763,867413.0,377764,266181.0,0.623,1100552857.0,0.166,0.0971,10.07,9760205913,5474.0,123.155,30190.75,9.061,3.877,504849,18.688,2016,10
2016-10-08,617.237,761159.0,357798,250503.0,0.68,1177819518.0,0.166,0.0976,8.521,9816550851,5852.0,107.801,30190.75,8.512,3.099,486564,18.699,2016,10
2016-10-10,616.296,858339.0,310848,222872.0,0.533,1308669749.0,0.188,0.116,11.613,9804134096,7188.0,156.591,30190.75,9.268,4.195,430931,18.67,2016,10
2016-10-11,631.621,923006.0,363115,263426.0,0.668,1435311807.0,0.194,0.114,10.36,10048892821,6863.0,150.614,30190.75,10.469,4.444,531545,18.701,2016,10
2016-10-12,637.312,864463.0,333608,233296.0,0.672,1434435766.0,0.187,0.108,10.0,10140551273,7452.0,168.93,30190.75,10.675,3.659,463491,18.667,2016,10
2016-10-13,635.764,911957.0,329110,229575.0,0.625,731122401.0,0.186,0.101,11.25,10117062700,5778.0,154.681,30190.75,10.297,4.028,448239,18.658,2016,10
2016-10-14,636.521,858612.0,345118,239588.0,0.631,1110253819.0,0.181,0.101,10.588,10130119678,5366.0,133.141,30190.75,9.885,3.849,463279,18.641,2016,10
2016-10-17,638.715,929590.0,343102,237107.0,0.628,968814765.0,0.195,0.12,11.52,10168303726,5079.0,120.269,30190.75,9.817,4.433,473540,18.573,2016,10
2016-10-18,637.034,841766.0,359490,251366.0,0.687,1317774887.0,0.196,0.112,9.29,10142535762,6354.0,133.499,30190.75,9.268,3.836,474941,18.64,2016,10
2016-10-21,631.236,791003.0,374469,265191.0,0.726,1821651461.0,0.181,0.118,8.78,10053481835,7546.0,133.86,30190.75,9.061,3.581,515509,18.571,2016,10
2016-10-22,641.524,793790.0,314919,216559.0,0.566,670073577.0,0.197,0.116,9.664,10218658252,3998.0,128.173,30190.75,9.165,3.456,447836,18.544,2016,10
2016-10-24,650.557,886287.0,323256,226837.0,0.655,2184800552.0,0.233,0.118,10.07,10364916366,10712.0,151.843,30190.75,9.784,4.345,531408,18.577,2016,10
2016-10-25,654.64,943845.0,340636,236891.0,0.661,1828519845.0,0.274,0.131,10.36,10431146588,8584.0,151.807,30190.75,10.401,5.398,562438,18.532,2016,10
2016-10-28,685.356,816431.0,349817,250724.0,0.685,848933742.0,0.225,0.141,9.474,10924347446,4272.0,136.916,30190.75,12.287,4.149,499703,18.721,2016,10
2016-10-29,705.335,772957.0,319869,229540.0,0.72,871797833.0,0.225,0.141,9.664,11244144286,4613.0,128.066,30190.75,13.215,3.782,460352,18.717,2016,10
2016-10-31,698.831,810901.0,343489,241631.0,0.633,1040620958.0,0.221,0.126,9.796,11143227735,5218.0,151.569,30190.75,11.602,3.99,515181,18.668,2016,10
2016-11-01,720.121,856969.0,343481,246506.0,0.737,1106760121.0,0.23,0.128,10.0,11484023198,5389.0,158.342,30190.75,12.673,4.201,539566,18.677,2016,11
2016-11-02,724.827,903626.0,365751,268285.0,0.773,3228852258.0,0.215,0.126,10.827,11560386234,12914.0,143.358,30190.75,11.646,4.567,509816,18.71,2016,11
2016-11-03,724.099,832530.0,371849,271843.0,0.764,4626841545.0,0.21,0.123,9.29,11549968500,18160.0,144.722,30190.75,12.673,3.919,513862,18.758,2016,11
2016-11-04,698.792,956025.0,345334,247927.0,0.64,3837164588.0,0.238,0.137,12.414,11147657507,16600.0,137.719,30190.75,11.988,5.499,474308,18.763,2016,11
2016-11-05,702.682,792371.0,337596,238068.0,0.795,3884932334.0,0.218,0.124,9.796,11210734022,17125.0,104.877,30190.75,11.303,3.861,478145,18.766,2016,11
2016-11-06,708.671,730706.0,313657,225633.0,0.736,3559061340.0,0.222,0.128,9.412,11307589997,17148.0,107.792,30190.75,11.646,3.573,464241,18.772,2016,11
2016-11-07,703.872,886636.0,378888,274135.0,0.705,2863038749.0,0.234,0.127,9.863,11232358091,11474.0,117.138,30190.75,11.646,4.766,531494,18.757,2016,11
2016-11-08,705.761,866183.0,397130,295891.0,0.776,2205399643.0,0.213,0.114,8.521,11263790548,8338.0,103.963,30190.75,11.303,4.056,583441,18.852,2016,11
2016-11-09,724.306,891716.0,368965,269948.0,0.751,1698112788.0,0.225,0.121,9.796,11561297172,7225.0,127.549,30190.75,14.729,4.361,544983,18.846,2016,11
2016-11-10,714.235,804454.0,375423,271206.0,0.754,1089350023.0,0.217,0.113,8.571,11401861000,4629.0,118.442,30190.75,12.331,3.773,525704,18.831,2016,11
2016-11-11,714.44,754730.0,349386,254456.0,0.705,810783233.0,0.204,0.11,8.834,11406627309,3913.0,114.224,30190.75,10.961,3.449,500894,18.809,2016,11
2016-11-12,708.542,710320.0,335625,228718.0,0.741,563934215.0,0.204,0.112,8.571,11313914256,2937.0,106.14,30190.75,10.961,3.045,506675,18.805,2016,11
2016-11-13,696.136,773316.0,311421,219515.0,0.646,622730749.0,0.199,0.11,10.141,11117266275,3582.0,99.78,30190.75,10.618,3.413,469471,18.806,2016,11
2016-11-14,701.676,790145.0,376079,270334.0,0.776,835946349.0,0.206,0.111,8.372,11206984164,4010.0,121.958,30190.75,11.303,3.565,561487,18.78,2016,11
2016-11-15,709.94,854329.0,389659,280196.0,0.716,1034687813.0,0.206,0.112,9.231,11340512720,4453.0,129.4,30190.75,11.303,4.012,569386,18.743,2016,11
2016-11-16,721.652,791266.0,378650,289618.0,0.743,1174535047.0,0.198,0.112,8.421,11529005989,4870.0,112.656,30190.75,12.331,3.586,548689,18.759,2016,11
2016-11-17,742.568,898316.0,383849,277301.0,0.715,963341912.0,0.238,0.126,9.057,11864743829,4290.0,121.591,30190.75,13.358,4.29,550422,18.79,2016,11
2016-11-18,742.522,932310.0,382700,275777.0,0.706,891178540.0,0.225,0.123,9.73,11865482697,4319.0,122.745,30190.75,13.016,4.323,549150,18.765,2016,11
2016-11-19,747.646,852791.0,352949,249618.0,0.684,710239653.0,0.216,0.123,10.141,11948746236,3347.0,111.862,30190.75,11.646,3.908,524407,18.75,2016,11
2016-11-20,740.325,902223.0,343330,243463.0,0.649,718505388.0,0.222,0.132,11.25,11833058084,3574.0,98.216,30190.75,11.988,4.363,517241,18.703,2016,11
2016-11-21,734.423,922410.0,393383,285654.0,0.73,962120473.0,0.244,0.147,10.36,11739893456,4022.0,111.042,30190.75,11.646,5.182,548221,18.642,2016,11
2016-11-22,741.868,958802.0,396496,285501.0,0.689,1014063532.0,0.264,0.153,10.746,11860196434,4444.0,111.515,30190.75,12.331,5.717,515430,18.58,2016,11
2016-11-23,742.446,950994.0,386411,276777.0,0.696,1061545675.0,0.292,0.148,9.796,11870683433,4618.0,115.817,30190.75,11.646,5.6,572136,18.72,2016,11
2016-11-25,734.983,942700.0,416766,315235.0,0.674,919676834.0,0.322,0.147,9.474,11754192628,3411.0,110.139,30190.75,11.303,6.778,591485,18.625,2016,11
2016-11-26,734.786,944915.0,386876,277455.0,0.688,701778307.0,0.269,0.147,9.412,11752444101,3209.0,103.018,30190.75,11.303,5.054,580075,18.666,2016,11
2016-11-27,732.631,821422.0,333810,237245.0,0.643,543179077.0,0.251,0.147,10.0,11719369482,2930.0,99.856,30190.75,11.303,4.317,509057,18.686,2016,11
2016-11-28,732.658,909028.0,416237,298366.0,0.741,849370431.0,0.269,0.147,8.78,11721119460,3714.0,121.12,30190.75,10.961,5.077,619715,18.687,2016,11
2016-11-29,732.374,906094.0,400441,289501.0,0.67,869780745.0,0.256,0.146,9.664,11718082227,3606.0,120.063,30190.75,13.016,5.149,569254,18.722,2016,11
2016-11-30,737.759,912165.0,408621,292512.0,0.671,858133422.0,0.251,0.148,10.141,11805614214,3442.0,116.086,30190.75,11.988,5.314,544081,18.72,2016,11
2016-12-01,747.59,899426.0,339377,239536.0,0.666,919443425.0,0.321,0.151,9.863,11964261805,4717.0,118.993,30190.75,11.988,5.331,542441,18.681,2016,12
2016-12-03,764.483,880779.0,405280,287816.0,0.757,706887564.0,0.269,0.153,8.372,12237377113,3275.0,107.46,30190.75,11.303,4.495,612406,18.597,2016,12
2016-12-04,764.011,856916.0,343309,245502.0,0.633,580396311.0,0.288,0.153,9.73,12231463638,2846.0,105.056,30190.75,10.961,4.771,575641,18.6,2016,12
2016-12-05,754.931,882605.0,404382,277849.0,0.703,1119600647.0,0.288,0.154,9.474,12087489429,4671.0,127.293,30190.75,11.988,5.293,604251,18.583,2016,12
2016-12-07,760.565,884110.0,432026,310580.0,0.742,981214929.0,0.263,0.152,8.276,12180569813,3795.0,121.643,30190.75,11.988,4.716,643398,18.603,2016,12
2016-12-08,766.652,850095.0,393875,282554.0,0.652,905132564.0,0.261,0.153,9.172,12279720212,3862.0,129.39,30190.75,11.646,4.677,578224,18.582,2016,12
2016-12-09,768.494,930241.0,380030,268680.0,0.672,944138969.0,0.275,0.154,10.667,12310726012,4360.0,125.799,30190.75,10.961,5.401,539503,18.589,2016,12
2016-12-10,771.991,898399.0,354257,250109.0,0.708,732875651.0,0.268,0.154,10.909,12368057857,3609.0,109.634,30190.75,10.618,5.003,488574,18.56,2016,12
2016-12-11,767.304,683957.0,328201,229746.0,0.801,634088813.0,0.256,0.144,7.701,12294224569,3547.0,99.719,30190.75,10.961,3.179,495466,18.553,2016,12
2016-12-12,774.371,805932.0,379861,268506.0,0.647,991127795.0,0.269,0.147,9.231,12409263874,4876.0,127.861,30190.75,11.646,4.561,532703,18.524,2016,12
2016-12-13,777.648,814819.0,401327,291579.0,0.74,986980635.0,0.26,0.156,8.09,12463300890,4171.0,119.913,30190.75,11.646,4.207,564772,18.517,2016,12
2016-12-14,776.714,901545.0,392476,286189.0,0.642,1090672647.0,0.257,0.155,10.36,12450063290,4489.0,116.1,30190.75,11.988,5.177,535625,18.529,2016,12
2016-12-15,776.708,955343.0,386852,282558.0,0.652,1373876558.0,0.276,0.158,11.339,12451306572,5623.0,128.09,30190.75,11.988,5.953,534271,18.533,2016,12
2016-12-16,779.035,966534.0,387503,279228.0,0.674,1262955098.0,0.272,0.16,10.827,12489847257,5251.0,120.52,30190.75,11.988,5.547,558336,18.52,2016,12
2016-12-17,786.632,816951.0,347560,237986.0,0.746,834100450.0,0.269,0.157,10.0,12612961543,4368.0,107.405,30190.75,11.646,4.327,507908,18.519,2016,12
2016-12-18,787.662,861334.0,324714,235648.0,0.604,848359204.0,0.27,0.158,10.213,12630889043,4713.0,123.149,30190.75,10.961,4.387,467400,18.486,2016,12
2016-12-19,789.416,914692.0,392929,281978.0,0.699,1012685303.0,0.291,0.158,9.536,12660420606,5178.0,142.259,30190.75,12.331,5.223,569466,18.483,2016,12
2016-12-20,789.909,970297.0,399968,296335.0,0.663,1133501364.0,0.272,0.158,10.435,12669809799,5165.0,135.759,30190.75,11.646,5.582,581498,18.439,2016,12
2016-12-22,852.382,919753.0,419953,314485.0,0.721,1461659598.0,0.288,0.17,9.057,13675021187,6660.0,143.285,30190.75,18.154,5.074,605495,18.422,2016,12
2016-12-23,894.707,887907.0,406733,304845.0,0.758,1722688843.0,0.295,0.167,9.474,14355822839,7725.0,154.373,30190.75,21.236,5.026,561045,18.382,2016,12
2016-12-24,897.765,854807.0,328258,240683.0,0.74,981257022.0,0.312,0.18,10.511,14406590528,5688.0,133.635,30190.75,16.441,4.656,481373,18.377,2016,12
2016-12-26,896.85,855780.0,339076,244772.0,0.682,1007926551.0,0.322,0.179,10.141,14395304821,5537.0,162.543,30190.75,15.756,4.725,535596,18.535,2016,12
2016-12-27,911.027,876556.0,402454,296390.0,0.83,1170414028.0,0.306,0.182,9.231,14624470401,6885.0,159.553,30190.75,16.441,4.859,575134,18.538,2016,12
2016-12-28,950.293,868397.0,413366,305230.0,0.806,1278359909.0,0.325,0.19,8.78,15256653605,6419.0,167.849,30190.75,19.524,4.846,556252,18.553,2016,12
2016-12-29,965.624,940315.0,410968,304455.0,0.792,1289635710.0,0.34,0.193,9.6,15504767388,5645.0,165.106,30190.75,18.154,5.412,574261,18.548,2016,12
2016-12-30,950.955,871625.0,394110,286661.0,0.802,1490135455.0,0.333,0.19,9.172,15271009245,7317.0,156.321,30190.75,18.154,4.866,574927,18.481,2016,12
2016-12-31,952.778,803833.0,349224,250125.0,0.726,947360373.0,0.314,0.174,9.73,15302156774,5247.0,143.503,30190.75,14.043,4.263,521814,18.557,2016,12
2017-01-02,1010.0,944795.0,396545,290792.0,0.927,1198701562.0,0.392,0.204,9.057,16221390111,5552.0,148.871,30190.75,26.119,5.377,600708,18.607,2017,1
2017-01-03,1017.0,906491.0,402631,301500.0,0.829,1589854908.0,0.396,0.203,8.78,16341508214,6573.0,155.286,30190.75,24.111,5.424,545102,18.661,2017,1
2017-01-08,908.784,810337.0,343168,259934.0,0.847,800167027.0,0.319,0.185,8.623,14609443558,5866.0,141.378,30190.75,21.574,4.19,517117,18.594,2017,1
2017-01-09,890.728,922920.0,367296,269811.0,0.636,1281372176.0,0.337,0.201,10.588,14321031800,6912.0,177.717,30190.75,20.915,5.665,513475,18.552,2017,1
2017-01-11,843.358,922933.0,380784,302905.0,0.621,2778096735.0,0.311,0.191,9.412,13562544471,11077.0,169.484,30190.75,21.916,5.527,525287,18.516,2017,1
2017-01-12,781.292,801596.0,377809,294953.0,0.652,1728399561.0,0.279,0.177,8.372,12565911783,9502.0,152.864,30190.75,23.089,4.68,525778,18.517,2017,1
2017-01-13,805.197,840405.0,365999,272597.0,0.552,1390057677.0,0.287,0.182,9.6,12952126834,7045.0,153.086,30190.75,18.549,4.921,513655,18.54,2017,1
2017-01-14,825.581,742684.0,334497,242097.0,0.705,717318096.0,0.296,0.168,8.372,13281564520,5109.0,122.198,30190.75,17.537,3.886,487220,18.46,2017,1
2017-01-15,816.142,676985.0,314063,235832.0,0.628,774634485.0,0.285,0.165,8.623,13131466252,5963.0,104.056,30190.75,16.022,3.792,475729,18.402,2017,1
2017-01-16,825.861,758252.0,367948,267471.0,0.64,1066116523.0,0.32,0.179,8.521,13289558721,6440.0,137.454,30190.75,16.001,4.68,513070,18.399,2017,1
2017-01-17,873.162,900159.0,393957,292539.0,0.682,1302808661.0,0.327,0.197,9.114,14052570217,6891.0,137.215,30190.75,17.858,5.251,551064,18.393,2017,1
2017-01-18,882.986,893760.0,391027,296950.0,0.648,1114725580.0,0.321,0.2,9.6,14212417051,5762.0,133.1,30190.75,16.681,5.446,574624,18.33,2017,1
2017-01-19,890.236,834286.0,406163,300431.0,0.764,1035302176.0,0.333,0.193,8.276,14330784424,7709.0,146.567,30190.75,15.508,4.916,620881,18.333,2017,1
2017-01-20,892.331,722190.0,405636,298188.0,0.744,1036191615.0,0.314,0.183,7.619,14366443695,7739.0,142.503,30190.75,15.508,4.252,587282,18.327,2017,1
2017-01-21,914.851,693006.0,368564,263381.0,0.678,812692436.0,0.329,0.186,7.956,14731178984,5319.0,123.541,30190.75,15.005,4.016,552658,18.328,2017,1
2017-01-22,920.879,674477.0,324774,236712.0,0.701,738436762.0,0.339,0.187,8.276,14830326382,4410.0,119.323,30190.75,14.663,3.854,495222,18.35,2017,1
2017-01-23,918.084,908601.0,330969,235392.0,0.531,997292234.0,0.425,0.216,10.435,14787301874,5962.0,157.821,30190.75,14.844,5.947,550007,18.361,2017,1
2017-01-27,914.645,837597.0,371316,263162.0,0.634,837700846.0,0.396,0.21,8.471,14738669922,6250.0,136.938,30190.75,14.502,5.097,605182,18.267,2017,1
2017-01-28,916.865,877383.0,356486,246243.0,0.593,650572939.0,0.456,0.22,9.474,14776395334,4645.0,117.814,30190.75,14.175,6.062,555265,18.263,2017,1
2017-01-29,915.551,862409.0,338104,241460.0,0.666,683233304.0,0.454,0.223,8.623,14756965572,5209.0,105.174,30190.75,13.656,5.433,566127,18.269,2017,1
2017-01-30,915.703,955029.0,356888,247264.0,0.577,895939277.0,0.501,0.241,10.0,14761332072,5469.0,171.605,30190.75,13.474,6.988,545227,18.268,2017,1
2017-01-31,937.573,959463.0,426727,307538.0,0.633,1126044905.0,0.444,0.275,9.931,15115565716,5457.0,154.97,30190.75,15.01,7.442,569731,18.264,2017,1
2017-02-02,989.036,913874.0,364192,259402.0,0.587,1199796725.0,0.543,0.297,9.172,15949416372,7053.0,181.883,30190.75,16.599,6.765,583892,18.32,2017,2
2017-02-04,1014.0,952073.0,399400,284634.0,0.627,1138595782.0,0.494,0.29,10.0,16349937403,7563.0,158.833,30190.75,15.271,7.155,592108,18.277,2017,2
2017-02-05,1016.0,957862.0,398570,291942.0,0.686,1016020090.0,0.474,0.291,9.057,16396973092,6261.0,135.806,30190.75,15.271,6.416,571232,18.266,2017,2
2017-02-08,1049.0,961046.0,406909,308170.0,0.641,1353749829.0,0.535,0.332,9.863,16930417043,6666.0,188.52,30190.75,17.263,7.931,594709,18.137,2017,2
2017-02-10,973.244,967462.0,404053,301642.0,0.592,1112355337.0,0.451,0.302,9.796,15709348933,8848.0,164.086,30190.75,17.263,7.072,574235,18.127,2017,2
2017-02-11,1003.0,963578.0,362813,262547.0,0.612,771912087.0,0.447,0.292,10.36,16194914485,5412.0,133.557,30190.75,16.267,6.316,546267,18.162,2017,2
2017-02-12,999.914,872376.0,325382,237604.0,0.635,602112642.0,0.431,0.271,10.286,16143397237,4018.0,132.789,30190.75,14.275,5.537,476601,18.165,2017,2
2017-02-13,994.654,910379.0,395619,288127.0,0.672,1008738049.0,0.472,0.276,8.834,16060221962,5486.0,169.784,30190.75,14.607,6.294,557770,18.087,2017,2
2017-02-14,1003.0,884650.0,420532,314915.0,0.613,1164223102.0,0.449,0.287,8.521,16190724580,6123.0,173.233,30190.75,14.275,6.26,591792,18.093,2017,2
2017-02-15,1006.0,940005.0,397096,294647.0,0.614,1057925375.0,0.458,0.302,10.36,16250663238,5971.0,176.816,30190.75,14.607,7.166,564627,18.064,2017,2
2017-02-18,1056.0,961896.0,394704,285992.0,0.649,894370365.0,0.562,0.334,9.536,17064121592,4620.0,135.173,30190.75,15.935,7.467,611856,18.086,2017,2
2017-02-19,1049.0,930799.0,356466,251587.0,0.592,1108036470.0,0.54,0.332,10.746,16956866591,5913.0,148.063,30190.75,13.943,7.177,516961,18.069,2017,2
2017-02-20,1052.0,951246.0,399042,282580.0,0.707,1076054047.0,0.595,0.339,9.73,17003831456,5807.0,198.214,30190.75,15.935,7.96,569795,18.056,2017,2
2017-02-21,1095.0,949585.0,395030,278952.0,0.663,1160903161.0,0.651,0.379,10.435,17690862303,6877.0,228.801,30190.75,17.927,8.774,588449,18.06,2017,2
2017-02-26,1160.0,921668.0,357804,265025.0,0.721,816035469.0,0.705,0.419,8.09,18750778050,4926.0,144.435,30190.75,16.599,6.759,592232,18.057,2017,2
2017-02-27,1181.0,945066.0,390640,284411.0,0.656,1325071210.0,0.812,0.52,10.0,19107966740,7807.0,218.295,30190.75,17.927,9.796,556794,18.097,2017,2
2017-03-06,1273.0,965450.0,418081,287589.0,0.781,1774846165.0,1.058,0.642,10.141,20607303387,8471.0,268.256,30190.75,21.247,11.871,563092,18.262,2017,3
2017-03-12,1195.0,960064.0,323614,220955.0,0.7,1041909951.0,1.031,0.579,9.29,19348017284,6487.0,163.177,30190.75,19.919,8.963,507337,18.336,2017,3
2017-03-14,1239.0,962366.0,436205,310239.0,0.804,2168348323.0,1.024,0.616,9.231,20070285780,10786.0,198.006,30190.75,19.587,11.631,669199,18.284,2017,3
2017-03-18,1039.0,941963.0,386215,263373.0,0.584,1632960272.0,0.856,0.517,9.172,16841061541,10342.0,197.31,30190.75,23.57,9.964,647693,18.395,2017,3
2017-03-19,1014.0,888973.0,382307,269171.0,0.655,1258133462.0,0.797,0.504,8.727,16431107886,23940.0,146.219,30190.75,20.915,9.311,617858,18.42,2017,3
2017-03-23,1043.0,965006.0,418503,287723.0,0.611,1801909119.0,0.856,0.519,9.73,16921763731,8622.0,208.156,30190.75,19.587,11.319,598006,18.296,2017,3
2017-03-24,997.754,869855.0,422235,289345.0,0.618,3130099084.0,0.798,0.496,8.182,16183495361,13359.0,230.63,30190.75,18.923,9.528,645206,18.309,2017,3
2017-03-25,934.795,939842.0,379755,242842.0,0.463,2567075437.0,0.701,0.423,10.827,15164352853,12926.0,192.866,30190.75,21.247,9.872,558708,18.063,2017,3
2017-03-26,973.897,674712.0,350315,219338.0,0.625,1110962659.0,0.678,0.437,8.727,15800310659,7769.0,177.666,30190.75,17.595,6.93,533165,18.109,2017,3
2017-03-27,1003.0,900867.0,361901,232159.0,0.508,1594759839.0,0.842,0.453,10.909,16278794753,10093.0,255.024,30190.75,19.255,10.567,513215,18.072,2017,3
2017-03-30,1037.0,962467.0,410501,288624.0,0.63,1519871004.0,0.731,0.422,8.78,16831672481,7771.0,208.167,30190.75,16.931,9.031,643514,18.094,2017,3
2017-03-31,1057.0,960445.0,400959,259268.0,0.549,2011134476.0,0.886,0.474,10.667,17154803015,14560.0,230.689,30190.75,16.599,11.412,564448,18.21,2017,3
2017-04-01,1083.0,967072.0,396477,255739.0,0.596,1284074108.0,0.807,0.441,10.909,17581005108,12102.0,162.191,30190.75,16.762,10.362,605586,18.193,2017,4
2017-04-02,1090.0,824191.0,375677,244045.0,0.638,1273797523.0,0.807,0.436,9.114,17694484916,17971.0,161.862,30190.75,15.932,8.389,599975,18.154,2017,4
2017-04-03,1132.0,878204.0,431305,287965.0,0.661,1790346984.0,0.869,0.454,8.182,18382323349,16357.0,215.441,30190.75,17.726,9.135,669406,18.154,2017,4
